Price,City,State,Bedrooms,Bathrooms,Area (Sqft),Lot Size,Year Built,Days on Market,Property Type,Listing Agent,Status,Zipcode_encoded,MLS ID
1101864,3,0,2,1,1481,8967,1998,109,4,4,0,1101864.0,581706
450730,1,1,6,2,2794,6521,1996,72,2,1,2,450730.0,630250
232780,1,4,3,3,1737,4621,1976,3,1,1,2,232780.0,789730
816152,4,4,5,2,3743,7752,2005,106,2,3,1,816152.0,760446
1003420,0,2,6,3,2183,2733,1975,102,2,3,1,1003420.0,821668
1360828,2,2,4,1,3628,6485,1995,5,2,2,0,1360828.0,803841
937063,4,0,2,2,3862,6496,2022,118,0,4,1,937063.0,898293
340574,2,4,4,3,1510,7017,1970,69,0,1,0,340574.0,507638
957604,0,3,3,2,1236,8805,1969,67,2,4,0,957604.0,140684
661201,2,0,1,3,2764,5413,1970,102,2,3,1,661201.0,709741
424500,4,2,5,2,1861,2318,2021,103,1,2,1,424500.0,959421
1216751,0,1,6,1,2288,9197,1974,110,2,1,1,1216751.0,414968
503097,2,3,6,2,2784,7446,1975,13,0,2,0,503097.0,645267
1147486,1,0,2,4,1492,3301,1959,68,4,4,1,1147486.0,566580
325165,4,2,3,3,941,7511,1954,120,1,0,2,325165.0,758880
952328,3,0,2,2,920,1631,2002,39,0,3,0,952328.0,748055
838113,3,3,4,4,3658,8027,1962,67,0,2,2,838113.0,813976
415528,2,3,2,2,1946,9660,1998,21,4,2,1,415528.0,742107
643087,0,1,6,1,1972,9515,1963,110,3,4,2,643087.0,769155
1306432,2,1,6,4,615,4278,2014,100,2,4,0,1306432.0,844417
1061447,0,4,2,4,1629,9020,1977,52,1,2,2,1061447.0,223792
745730,0,4,1,1,2998,8133,1992,38,1,1,1,745730.0,770564
258042,1,1,6,1,3004,9978,1997,28,0,0,1,258042.0,481390
326070,3,0,4,1,3544,4770,1967,113,1,2,2,326070.0,768210
1203382,2,0,2,3,1171,3252,2010,53,1,4,0,1203382.0,856210
1415195,0,2,5,4,2656,1191,2014,22,0,0,2,1415195.0,133371
426197,2,2,4,4,895,1537,2006,55,4,2,2,426197.0,533012
1364756,0,3,6,2,1115,6778,1998,112,2,4,1,1364756.0,715796
611986,4,1,6,2,918,1741,2015,120,3,3,1,611986.0,347481
1354118,2,3,3,1,1782,2088,1997,65,2,3,1,1354118.0,107813
242973,3,3,1,1,2510,7496,1974,81,4,3,1,242973.0,822170
727472,1,0,3,4,3492,8833,2011,93,4,4,1,727472.0,137738
640552,3,4,1,3,2830,2471,1986,63,2,2,2,640552.0,304396
420055,0,2,3,1,2877,8340,1999,25,3,2,1,420055.0,576180
851444,0,4,5,3,1439,8488,1952,23,3,0,2,851444.0,420035
504384,4,0,3,2,1410,2913,2018,1,1,3,1,504384.0,245260
474491,0,1,2,2,2827,3158,1998,84,2,1,0,474491.0,283179
130840,0,3,3,3,3594,6692,1989,65,3,3,2,130840.0,484638
116136,3,0,1,2,2778,3588,2005,81,1,4,2,116136.0,806580
1346277,3,4,3,2,1384,8523,2015,33,2,4,0,1346277.0,936363
384545,3,3,4,4,1446,8246,2017,6,3,3,2,384545.0,966831
1251781,0,4,6,4,1419,3954,1985,32,0,2,2,1251781.0,822228
1098610,1,2,6,1,983,4932,1979,98,1,4,1,1098610.0,308707
835582,4,1,4,2,2131,3104,2015,106,1,1,0,835582.0,580942
994818,1,2,3,2,2985,4183,1973,40,0,0,0,994818.0,554312
848850,0,0,1,2,3798,5049,1966,73,0,3,1,848850.0,239739
741445,4,2,3,3,2165,3160,2013,112,3,3,1,741445.0,244718
1208371,0,2,3,1,875,8738,1996,46,4,3,1,1208371.0,632446
1391650,4,2,1,1,897,9021,2010,28,0,4,2,1391650.0,948701
1394784,0,1,4,3,724,1505,1977,94,3,4,2,1394784.0,260586
812674,2,2,3,4,3650,1018,1975,93,2,0,1,812674.0,224294
1464001,4,1,1,3,3354,4155,1952,99,0,4,1,1464001.0,663904
602563,2,3,5,4,3265,3274,1990,8,4,2,2,602563.0,775353
325763,2,2,3,4,1094,8491,1968,87,1,2,2,325763.0,820433
575934,2,3,1,3,1323,9864,1990,6,2,2,2,575934.0,420325
397028,0,4,1,3,2013,6611,2015,10,2,0,0,397028.0,463740
274902,0,0,3,4,2115,7911,1970,59,0,1,2,274902.0,923785
512195,3,3,2,3,1599,2831,1956,43,3,3,2,512195.0,822126
721273,2,4,3,4,1785,7084,1990,103,3,2,1,721273.0,977327
1433695,1,1,4,4,3244,2818,1978,84,3,0,0,1433695.0,361544
1310805,3,0,3,1,1573,8523,2014,96,3,2,2,1310805.0,220485
203965,4,2,4,2,1533,5939,1952,118,3,1,1,203965.0,403080
635048,4,0,2,4,3627,5301,1953,85,1,4,1,635048.0,251104
1254859,4,0,4,1,3017,7470,2005,58,4,1,0,1254859.0,635639
1186869,4,0,5,3,1592,2812,2021,36,2,4,1,1186869.0,157313
1460250,2,0,6,3,3214,3142,1989,42,0,4,1,1039819.5,292510
1224116,4,4,2,2,827,1289,2003,108,0,0,0,1224116.0,411358
115744,1,4,6,3,3774,8702,2017,29,1,2,0,115744.0,749264
1469258,4,1,4,4,3211,9532,1979,25,0,4,1,1469258.0,326095
1314524,2,1,6,2,707,5131,1950,43,1,2,2,1314524.0,649322
687426,4,2,2,1,3789,1605,1967,98,1,0,2,687426.0,274541
1499218,3,0,2,3,1892,1464,2006,4,3,1,2,1499218.0,746142
1212223,2,1,5,4,883,9073,1971,82,4,3,2,1212223.0,695954
765341,3,2,2,2,970,1668,1969,62,4,4,2,765341.0,395903
941784,0,0,5,1,2131,8115,1959,6,4,3,0,941784.0,768023
1408110,0,0,4,3,3664,6607,1974,110,4,3,1,1408110.0,401039
403704,0,0,4,1,3129,7471,1979,28,4,3,0,403704.0,249867
337362,4,0,5,1,2678,4246,1965,19,2,4,0,337362.0,648669
740701,4,1,2,2,3366,8539,1988,41,0,2,0,740701.0,524665
1181779,2,1,4,1,2651,8912,1999,110,0,0,0,1181779.0,480296
1052477,2,2,2,1,3649,7355,1982,90,0,3,1,1052477.0,110077
823571,4,1,2,2,3946,4570,1997,48,3,4,2,823571.0,891791
1427202,4,2,6,1,1396,8997,2009,95,4,3,0,1427202.0,638274
628568,2,2,1,3,1008,2981,1968,41,4,4,2,628568.0,533813
696092,4,2,1,4,922,8400,1979,114,3,1,2,696092.0,138111
127321,1,3,3,3,3353,6168,1972,57,4,1,1,127321.0,120123
417293,1,2,5,1,1842,9866,1995,117,1,0,2,417293.0,319583
445101,1,0,6,3,1624,5436,1975,117,0,3,2,445101.0,684218
238951,2,3,4,4,1921,6959,1951,15,2,2,0,238951.0,974343
323309,2,0,1,1,3589,9337,1968,120,0,4,2,323309.0,911510
583154,2,0,1,2,2402,4756,1981,96,4,3,2,583154.0,441484
948012,4,1,1,4,1689,4018,1971,20,3,1,1,948012.0,750700
334932,4,3,3,4,3975,2039,1978,59,2,2,1,334932.0,592365
731180,2,2,3,3,3339,7418,1953,1,1,3,0,731180.0,323174
335042,2,0,2,2,2566,5501,1967,42,1,3,1,335042.0,139011
264127,2,4,1,1,2883,7502,2004,43,3,0,2,264127.0,841768
1157381,1,3,1,4,3825,7031,2006,58,4,2,1,1157381.0,197444
619431,3,2,5,2,1638,6676,1973,24,4,3,0,619431.0,651432
362754,3,2,6,3,3281,6890,1974,35,0,2,1,362754.0,632291
1264833,0,4,5,1,2570,1038,1981,96,1,0,0,1264833.0,829708
1169718,2,0,3,3,3529,5643,1959,86,4,3,2,1169718.0,165030
945815,0,4,2,1,3137,9053,2008,1,0,0,1,945815.0,320567
552759,0,3,3,1,3726,2319,2012,61,3,4,1,552759.0,228168
1283669,3,0,5,4,1374,7163,1993,38,2,4,0,1283669.0,885937
377819,2,4,4,3,1914,8404,1953,93,2,0,2,377819.0,658039
188207,0,2,2,3,2347,8668,1963,28,0,0,0,188207.0,817597
828082,3,4,4,1,1752,7434,2007,78,0,1,1,828082.0,133679
915791,1,3,2,1,2092,4960,2023,37,2,1,2,915791.0,660617
754651,0,0,1,3,1270,7033,2002,118,1,4,1,754651.0,946646
1054702,4,2,2,4,1671,8672,1969,87,1,0,0,1054702.0,843433
474319,2,3,6,3,2153,1720,1979,41,3,2,0,474319.0,162099
501890,2,0,3,1,1214,6685,2018,18,1,1,0,501890.0,117970
677428,3,3,4,3,955,6659,1965,58,0,3,1,677428.0,448783
378181,4,2,2,1,962,8717,1962,12,1,4,0,378181.0,747912
410698,1,3,2,4,3150,8002,1982,77,4,4,1,410698.0,878286
727665,0,0,6,4,3329,9314,1971,72,1,4,0,727665.0,399934
918160,4,4,3,1,2034,4406,1996,65,3,2,2,918160.0,918076
371380,0,0,2,2,3376,4682,1965,72,2,1,2,371380.0,317567
417545,4,1,4,4,2004,7617,2014,66,0,1,1,417545.0,347151
834757,4,3,2,4,3031,8285,1974,102,1,2,2,834757.0,481440
1057374,3,2,3,4,2479,8559,1994,37,1,0,2,1057374.0,517365
315634,1,2,2,4,2580,3464,1976,101,3,0,2,315634.0,809289
1053211,4,1,4,4,1386,6357,1980,97,0,0,1,1053211.0,846015
179797,4,4,2,3,3326,7653,2006,87,3,2,2,179797.0,318125
1381948,1,2,2,3,1678,6412,2016,47,1,1,0,1381948.0,657806
1221223,1,1,6,1,2298,4008,1989,41,1,3,2,1221223.0,355692
174659,4,4,6,4,1085,9715,1952,99,1,0,1,174659.0,759616
315073,0,0,3,1,2616,7426,1951,60,3,1,2,315073.0,583519
1090823,1,4,4,4,1669,3579,2014,114,3,2,0,1090823.0,456253
1195037,0,2,3,1,3999,1037,1991,81,4,4,1,1195037.0,624266
1217532,1,3,3,3,987,1295,2019,25,3,2,0,1217532.0,541475
1258730,2,1,1,1,3027,8287,1976,21,3,0,0,1258730.0,180043
1401606,0,3,3,4,3595,7896,2002,111,1,2,2,1401606.0,133784
1366314,4,3,2,1,3429,4250,2007,17,3,3,2,1366314.0,162385
104493,1,4,6,1,722,2374,2010,45,0,3,2,104493.0,410154
1451100,1,4,4,4,1038,4292,1961,49,0,3,0,1451100.0,426299
691218,4,1,2,1,2316,1892,1959,59,4,0,2,691218.0,455785
705960,3,1,3,3,1929,1396,1971,18,0,4,1,705960.0,763762
1357857,1,1,5,3,3750,9239,2015,53,0,1,0,1357857.0,576850
935362,0,4,4,1,2989,2188,1965,113,0,2,1,935362.0,188846
963039,4,3,1,3,2661,3171,1981,87,4,1,0,963039.0,938332
183360,2,3,5,4,1147,7857,1986,26,2,4,0,183360.0,851614
1059126,1,3,5,1,1089,6412,1985,48,1,3,0,1059126.0,451761
1454344,0,4,3,4,888,6132,1979,120,0,4,1,1454344.0,725262
876296,3,3,2,4,1062,1605,1974,38,4,3,2,876296.0,921588
1414762,2,4,5,4,2195,1688,1982,88,3,1,0,1414762.0,247446
878723,1,1,3,3,864,5419,1982,35,1,2,0,1137568.5,568014
679584,1,2,6,2,2582,2240,1956,92,1,3,1,679584.0,260793
1117712,2,2,2,4,2851,5486,1996,4,0,2,1,1117712.0,549861
1358422,1,2,2,2,2713,7623,2011,109,4,3,0,1358422.0,935344
262520,4,0,2,4,2004,6301,2006,42,0,1,0,262520.0,114025
705333,0,1,1,3,1868,7761,2016,120,1,3,2,1038324.5,907094
1280348,3,0,3,1,1854,4742,1958,12,0,3,1,1280348.0,647648
1020459,2,3,3,2,3848,9495,1986,24,0,2,0,1020459.0,697431
503512,4,3,1,3,2445,9036,1950,4,0,2,0,503512.0,322201
952028,0,4,3,3,3758,9938,1982,96,2,1,0,952028.0,284590
1209761,1,2,3,2,3857,7562,1981,71,0,4,0,1209761.0,410592
1379446,4,2,1,2,1477,9667,1983,48,4,1,1,1379446.0,167597
842927,0,4,2,1,2862,1524,2018,55,0,2,0,842927.0,999619
288565,0,1,2,2,752,6856,1963,83,1,2,0,288565.0,958873
1179701,4,2,5,2,1558,4276,1969,98,1,1,1,1179701.0,336518
1426326,4,3,3,4,3449,4147,1959,59,0,4,2,1426326.0,583825
211750,2,3,2,4,3489,8552,2019,109,2,2,0,211750.0,520314
437818,0,4,2,4,3047,4867,1980,29,1,0,2,437818.0,163297
937185,1,2,6,1,3726,9658,1979,18,2,0,0,937185.0,510372
191426,1,2,1,4,615,6583,2003,106,0,1,2,191426.0,857264
706620,1,4,2,1,3782,3790,2011,105,0,1,0,706620.0,382714
361658,0,2,3,3,2701,7568,1986,11,1,0,2,361658.0,493298
929559,3,3,1,1,3646,1948,1978,58,1,3,2,929559.0,775159
914842,0,1,1,1,1690,3441,1995,42,4,3,0,914842.0,498834
1407926,1,4,4,1,774,1924,1951,107,2,4,2,1407926.0,586731
1066056,2,3,5,4,702,3901,2001,44,1,3,1,1066056.0,318363
1126603,1,4,5,4,2289,2793,1957,22,0,0,2,1126603.0,731413
465265,4,3,4,2,1461,2453,2001,62,1,4,2,465265.0,364003
110097,0,2,5,2,1398,8381,1962,47,1,3,1,110097.0,533666
1218168,4,2,3,2,2764,6951,2013,20,4,0,2,1218168.0,828912
715976,1,2,5,4,3979,3457,1971,75,3,3,0,715976.0,109548
344668,4,3,4,1,1751,5062,1956,71,3,4,2,344668.0,291166
400744,4,4,6,1,885,2365,2010,119,0,1,1,400744.0,637177
972477,2,3,3,4,3665,8926,2001,12,3,1,1,972477.0,562008
1089772,2,1,1,4,2358,6575,1967,52,4,2,1,1089772.0,385249
681817,2,4,5,4,927,1536,2019,109,2,1,2,681817.0,556183
945467,4,2,1,4,1812,8167,1955,2,4,4,2,945467.0,155164
310781,2,0,2,1,3860,2508,1984,27,3,4,2,310781.0,902598
1392133,4,3,4,1,2416,9064,2018,16,1,2,2,1392133.0,623417
1226168,2,3,6,3,2933,7195,1967,84,4,3,2,1226168.0,933597
151730,3,1,3,1,684,6466,1985,72,4,2,1,151730.0,860497
1323474,4,4,4,2,3874,3384,1956,13,3,1,0,928238.0,134117
171171,2,4,3,2,1859,3075,1988,104,0,0,2,171171.0,751369
576963,1,0,4,3,1237,2093,1961,76,2,1,1,576963.0,256769
680603,0,0,3,2,729,9826,1951,57,3,2,0,680603.0,109226
775005,4,4,2,3,3118,8098,1951,116,3,4,2,775005.0,838502
314574,1,3,6,3,1466,9951,1967,44,3,3,2,314574.0,610841
1043558,1,2,6,3,1707,5474,2005,82,0,0,0,1043558.0,498077
1463056,0,0,6,4,1633,5971,1950,117,4,0,0,1463056.0,672081
423192,4,0,1,2,891,9249,1982,36,0,4,1,423192.0,160336
1226639,1,1,6,2,2489,2613,1967,7,0,1,1,1226639.0,506795
499972,4,3,3,3,3586,4806,1965,89,2,1,1,499972.0,223392
199906,0,0,2,2,1066,8918,1993,20,3,1,2,199906.0,957117
1223865,4,2,6,1,2668,8563,1975,16,4,0,1,1223865.0,439706
378465,1,1,1,1,807,3442,2005,1,1,2,0,378465.0,200194
1170279,2,1,6,1,788,7694,1989,21,2,2,2,1170279.0,730370
1456218,2,0,6,2,715,7185,2002,111,3,0,1,1456218.0,621075
592771,2,1,4,1,1122,2469,1995,79,3,4,0,592771.0,551973
449429,2,3,4,4,1792,7630,1975,49,3,2,1,449429.0,145771
1200867,4,4,4,3,2006,1334,1985,31,4,4,1,1200867.0,854076
147111,4,0,6,2,2255,8997,2006,70,4,1,1,147111.0,466906
847617,4,1,2,4,2503,2131,2021,5,1,1,0,847617.0,760998
526045,2,2,4,3,3095,6874,1956,105,1,2,1,526045.0,449046
1361056,1,3,4,4,965,6245,2022,82,0,2,2,1119557.5,879801
782095,3,4,4,2,1395,9537,2013,63,4,1,0,782095.0,850827
1103146,3,1,5,3,1589,6894,2019,50,4,0,2,1103146.0,322347
634220,0,3,3,3,3033,7036,1964,80,3,1,0,634220.0,583280
268004,1,2,5,2,2575,5928,1993,47,1,1,1,268004.0,855124
1421337,2,4,1,1,1618,2535,1992,103,2,2,2,1421337.0,644034
977475,2,2,2,2,3783,8122,1973,4,1,3,1,977475.0,857555
406192,2,2,1,2,3998,3973,1955,51,4,4,0,406192.0,372530
145136,3,0,6,4,2018,1269,1990,59,0,1,2,145136.0,247965
1169326,1,3,1,4,1110,9592,1982,78,1,0,2,1169326.0,683332
851439,3,0,4,1,3879,2466,1992,109,0,3,2,851439.0,996390
493384,2,1,3,2,3951,2394,2019,29,2,4,1,779585.0,424450
702616,3,0,6,3,1704,6514,1968,34,2,3,1,702616.0,869823
1444049,2,2,2,3,2531,6783,1964,86,3,4,0,1444049.0,540483
691610,4,1,5,4,2969,3934,1996,23,4,3,1,691610.0,138106
1016112,0,4,1,4,1962,5447,1982,56,0,0,0,1016112.0,709901
462828,3,4,3,4,721,8803,2013,7,4,2,1,462828.0,412447
813988,2,4,2,4,3737,6961,1969,109,0,3,1,813988.0,815888
1442853,3,2,6,4,840,9605,1983,63,1,2,2,1442853.0,151863
1131018,3,1,5,1,2762,7418,1950,19,0,0,0,1131018.0,230201
1407385,0,3,6,4,1424,2029,2015,102,4,3,1,1407385.0,900695
419698,3,0,1,1,3250,5601,1963,13,1,3,2,419698.0,683261
903859,0,0,3,1,3054,2959,1976,33,4,1,0,903859.0,236707
398506,0,1,1,2,2822,3325,1969,11,0,3,1,398506.0,293311
378449,1,0,6,4,1800,2208,2001,13,4,3,1,378449.0,808235
495312,2,3,2,3,2124,9831,2005,33,4,0,0,495312.0,164399
662727,3,1,1,1,3453,2386,2005,95,2,0,2,662727.0,470162
353584,4,0,3,2,883,2507,2015,116,2,4,1,353584.0,612003
1442996,1,4,5,1,3708,7568,2022,25,2,1,0,1442996.0,759632
557640,2,0,1,1,1487,7422,2006,62,2,1,2,557640.0,463266
643639,4,3,4,1,1925,6548,2010,111,0,4,1,643639.0,192925
229145,1,1,5,1,1184,4411,1982,4,1,1,2,229145.0,311984
1219813,2,4,4,3,2612,1105,1978,88,1,3,1,1219813.0,888525
940081,3,2,6,1,1360,8848,2019,42,1,3,2,940081.0,673332
435007,3,3,1,3,1992,9030,2012,108,2,1,1,435007.0,777814
435821,3,2,4,4,3076,2553,1993,19,0,3,2,435821.0,843669
1105789,4,1,6,4,2084,6688,2000,52,2,0,1,1105789.0,368116
1456728,4,3,4,1,3658,7861,1964,29,3,2,1,1456728.0,881538
330624,1,2,2,3,3649,2142,1996,20,3,2,1,269461.5,231382
537103,3,3,4,1,2670,4676,1958,69,2,1,1,537103.0,848736
330544,3,1,3,4,3596,8005,1977,20,0,3,0,738989.3333333334,526427
339064,1,3,4,1,1465,9439,1994,74,2,2,1,339064.0,132054
903893,2,2,6,1,1017,6096,2016,76,1,0,0,903893.0,693314
1292907,0,0,6,2,2201,1491,1954,25,3,0,2,1292907.0,620466
1301461,1,2,1,2,1032,8275,2011,97,2,2,0,738989.3333333334,607557
697001,1,2,6,2,2611,6027,2001,16,4,3,2,697001.0,664361
1015024,2,2,3,3,1983,2730,1998,81,0,1,2,1015024.0,696908
1469651,3,2,2,1,1760,5578,1977,42,3,4,2,1469651.0,129666
1449947,1,3,2,1,828,7868,2006,41,4,0,0,1449947.0,161013
1368349,2,4,4,3,2888,5532,1975,16,2,0,0,1368349.0,731399
403326,2,0,5,3,3987,8329,2001,112,4,0,2,664382.0,454448
703004,3,4,4,2,2838,8692,1986,93,1,4,0,703004.0,113330
1077979,1,0,3,4,1067,8832,2009,2,4,0,1,1077979.0,649595
1377628,4,3,2,2,3499,8593,1988,23,2,3,1,1377628.0,227679
979483,4,0,4,3,3181,4774,2016,77,4,1,0,979483.0,969351
607071,0,0,6,4,3202,6081,2010,76,2,3,2,607071.0,125952
1112794,1,2,4,4,3285,5456,1997,110,3,4,2,1112794.0,618238
1012826,1,3,4,1,3308,8436,1961,42,2,3,1,1012826.0,815061
572355,3,3,2,3,2115,4347,1992,19,3,0,1,572355.0,969907
336640,2,3,2,2,641,4291,1956,95,0,3,1,336640.0,379514
577795,3,0,2,2,1264,2490,1971,49,2,0,2,577795.0,206323
1455708,1,3,1,2,778,8051,2009,63,2,0,1,1455708.0,383697
1225749,2,0,3,3,2850,5113,2018,87,2,4,1,1225749.0,891262
576495,3,4,1,1,2330,2624,1986,54,1,4,0,576495.0,955965
654485,1,4,3,3,2771,9800,2002,63,2,2,2,654485.0,588524
1102154,4,0,6,3,3837,2415,2002,65,4,0,2,1102154.0,841888
870466,1,0,1,3,3713,6362,2010,32,4,1,1,870466.0,768018
273995,4,3,2,1,1488,4956,1971,37,2,1,0,273995.0,145971
967316,0,1,2,2,2802,8955,2005,63,1,0,0,967316.0,239217
392020,3,3,5,1,3496,7087,2017,68,4,1,1,392020.0,244493
191377,0,3,3,4,2946,1428,1960,35,2,1,1,191377.0,626768
1410174,2,1,5,1,944,8266,1974,28,0,0,1,1410174.0,949445
935900,3,4,1,1,2817,2411,2007,99,3,4,0,935900.0,353355
792207,2,2,5,1,2567,1291,2001,93,0,1,1,792207.0,244619
1034308,1,0,3,1,3895,9438,2001,49,0,4,0,1034308.0,102417
1031274,0,4,3,2,799,8672,1973,79,1,0,2,1031274.0,506752
1225062,1,0,6,2,1398,3942,2019,112,3,0,2,1225062.0,363604
1280322,0,4,1,3,2306,5211,1968,71,4,4,0,1280322.0,933835
1342910,0,2,2,2,1992,3949,1973,76,4,2,1,1342910.0,603819
580380,0,3,5,3,3656,7186,1955,44,4,3,2,580380.0,576804
975397,4,2,4,2,3359,2155,2003,81,1,3,1,975397.0,602747
179425,3,4,3,2,2410,7419,2017,2,1,4,1,179425.0,121444
1306875,0,1,3,1,1853,4005,2009,80,0,1,2,1306875.0,971536
1077300,4,3,3,2,3725,4599,1969,40,2,3,0,1077300.0,215537
682633,0,3,4,3,1693,4140,2003,7,3,4,0,682633.0,520403
610670,0,1,5,3,2221,8274,1971,96,3,1,2,610670.0,811864
292506,1,0,5,2,675,4885,2014,53,4,1,1,292506.0,348326
1334871,4,2,4,3,1795,4696,1993,26,4,1,0,1334871.0,976639
1359613,4,4,5,4,3881,1630,1975,84,1,3,2,1359613.0,556321
1061821,2,0,6,4,3101,8967,1990,92,3,1,0,1061821.0,335923
630286,2,3,2,1,1326,5711,1975,18,0,1,2,630286.0,480303
1472857,0,1,6,3,1347,2615,2001,95,0,2,2,1472857.0,669008
605221,2,3,1,1,1737,5672,1956,17,0,1,1,605221.0,699079
446674,1,4,3,3,2460,9623,1974,4,3,0,2,446674.0,523878
993686,4,4,6,1,2622,6419,1952,101,3,0,2,993686.0,718642
226693,2,4,6,3,1711,7598,1963,104,3,1,2,226693.0,836052
1319712,4,1,4,4,3909,3685,1979,3,1,1,1,1319712.0,381554
1288890,1,4,6,2,1395,8559,1956,74,4,0,1,1288890.0,384635
956034,3,0,1,4,674,6448,1993,87,2,0,0,956034.0,408626
520950,4,0,1,2,2231,3274,1973,36,2,2,2,520950.0,584485
142594,3,0,2,2,1449,4605,1995,80,1,0,0,142594.0,660980
686609,0,2,1,2,1656,4660,1954,58,4,1,1,686609.0,821315
1065686,0,0,4,2,3292,7374,1961,74,1,2,2,1065686.0,152070
410142,1,3,1,1,2881,3846,1965,108,0,0,1,410142.0,922929
634856,2,0,4,4,1051,2605,2011,62,4,1,1,634856.0,463561
736810,4,1,6,2,705,4337,1993,53,0,1,1,736810.0,533889
802318,4,0,4,1,3854,1766,2008,111,2,1,1,802318.0,650599
475065,1,2,2,2,3341,3049,2006,114,1,4,2,475065.0,250580
851420,2,3,3,2,967,5888,1955,47,4,4,1,851420.0,528963
200218,0,3,6,3,1860,8438,1982,20,4,3,2,200218.0,495468
848974,0,4,3,1,2384,7314,2008,20,4,2,2,848974.0,652104
550731,3,3,5,2,826,2258,2021,46,3,2,1,480698.5,461227
751038,0,4,3,1,2787,1504,1980,83,1,4,2,751038.0,105335
1385988,1,4,5,2,2575,6403,1982,34,1,3,2,1385988.0,479558
1490235,3,4,6,3,3743,9326,1983,88,0,0,1,1490235.0,184034
270055,2,3,6,1,2804,3166,1974,41,0,4,0,270055.0,816713
550460,4,4,4,2,2405,2752,1987,22,2,3,0,550460.0,100893
464626,2,4,3,4,1178,2464,1951,16,2,1,0,464626.0,722154
564774,2,0,3,1,3140,6463,2023,5,3,0,0,564774.0,722041
1046694,0,0,3,3,655,8495,2015,32,1,3,2,1046694.0,463458
438301,4,4,2,3,2678,9618,2020,93,1,0,0,438301.0,297200
1058552,2,2,5,1,2881,3431,2001,73,1,1,0,1058552.0,176495
1274693,3,2,3,3,968,5001,1988,16,3,1,1,1274693.0,443344
591413,2,3,4,2,3141,9189,1964,69,1,0,1,591413.0,778409
202048,4,3,4,3,2906,6784,2009,118,4,1,2,202048.0,480250
484824,2,3,3,3,3375,6800,1959,99,2,0,1,484824.0,961910
975639,4,1,1,3,1294,5757,2003,12,4,1,2,975639.0,900609
375868,3,3,3,3,828,7406,2009,29,2,0,2,375868.0,227791
1382800,3,2,4,3,3690,4485,1978,29,1,4,1,1382800.0,672625
926788,2,0,2,3,2755,1797,2015,52,3,0,1,926788.0,119632
822548,0,1,3,4,1225,6527,2008,73,1,2,0,822548.0,842194
571568,3,1,5,3,1816,9386,1967,41,3,4,1,571568.0,824497
310835,2,4,2,4,3212,6244,2005,58,1,3,1,310835.0,115088
508171,4,4,1,3,3282,4028,1972,95,1,1,2,508171.0,224469
493637,3,2,3,2,2852,8461,1953,67,0,3,0,493637.0,998804
125582,4,0,2,3,1747,8884,1971,4,1,3,2,125582.0,416674
358855,4,2,4,4,3973,9351,2018,22,1,0,2,358855.0,592395
333088,1,1,2,4,2471,3616,1958,79,1,1,1,333088.0,624194
723940,0,3,2,2,1417,2272,1967,16,4,0,2,723940.0,451502
841326,1,1,5,1,1165,2075,1980,81,2,2,1,841326.0,287035
128867,4,2,4,4,2837,8979,1968,82,1,2,1,128867.0,756024
748777,2,2,2,1,2886,6378,1975,9,0,4,1,748777.0,120515
221782,2,4,5,1,2769,8859,1980,83,3,3,0,221782.0,916655
678686,1,2,6,4,1822,3650,2017,109,4,4,1,678686.0,315003
1029713,1,4,4,1,2219,1682,1993,104,0,3,0,1029713.0,914262
780079,0,4,3,2,1946,5418,2015,87,4,0,2,780079.0,205737
285725,0,2,4,1,1148,6767,2004,2,2,3,0,285725.0,478658
925095,2,2,2,3,929,5271,1961,16,1,0,0,925095.0,338381
581161,1,4,5,2,2144,1888,2022,19,0,1,1,581161.0,521564
815451,0,0,4,2,1178,6036,1952,65,1,1,2,815451.0,570990
1269682,0,0,2,3,1618,1231,2006,40,1,2,0,1269682.0,133144
457327,3,1,2,1,3941,1476,1989,85,4,3,0,457327.0,497028
146019,4,2,2,1,1212,2369,2009,78,2,1,2,146019.0,505930
1282414,3,2,4,2,1064,7253,2015,41,1,0,0,1282414.0,971906
570292,1,0,2,1,3160,9374,1968,84,0,1,2,570292.0,640845
1424084,0,1,2,1,1349,1884,1976,83,1,2,0,1424084.0,143856
728684,2,3,4,1,3038,1481,2001,60,2,2,0,728684.0,122652
1404704,1,2,1,3,814,9595,2015,47,2,0,2,1404704.0,413306
837702,2,2,5,1,3669,2090,1967,119,2,2,0,837702.0,556197
976667,0,4,2,3,2172,7021,1966,104,4,4,0,976667.0,472325
380705,2,0,5,3,3255,9208,2022,96,2,3,2,380705.0,915441
1444268,4,3,4,4,2767,7204,1958,64,4,0,2,1444268.0,375650
102028,0,0,1,2,1824,8908,1975,42,4,2,0,102028.0,103938
804005,2,0,4,4,3360,3890,2017,74,1,2,0,804005.0,878397
711326,1,1,2,2,666,9673,1971,110,2,2,2,711326.0,835257
1115403,0,2,5,4,1457,7949,2004,64,4,0,1,1115403.0,983517
1195807,3,2,2,2,1004,6358,1979,5,1,2,2,1195807.0,383229
577577,4,0,3,2,2728,9079,2019,113,1,3,0,577577.0,780614
891336,1,0,5,2,3149,6784,1962,88,3,1,1,891336.0,976088
841531,3,4,3,4,2720,3716,1967,118,1,4,1,841531.0,341457
1237879,3,2,1,3,3633,3402,1989,44,1,2,0,1237879.0,313912
